year,university,department,admission_type,track_name,percentile_type,cutoff_score
2027,서울대학교,경영대학,학생부종합,지역균형선발,50,1.15
2027,서울대학교,경영대학,학생부종합,지역균형선발,70,1.2
2027,서울대학교,경제학부,학생부종합,지역균형선발,50,1
2027,서울대학교,경제학부,학생부종합,지역균형선발,70,1
2027,서울대학교,국어교육과,학생부종합,지역균형선발,50,1.12
2027,서울대학교,국어교육과,학생부종합,지역균형선발,70,1.14
2027,서울대학교,농경제사회학부,학생부종합,지역균형선발,50,1.33
2027,서울대학교,농경제사회학부,학생부종합,지역균형선발,70,1.38
2027,서울대학교,독어교육과,학생부종합,지역균형선발,50,1.58
2027,서울대학교,독어교육과,학생부종합,지역균형선발,70,1.58
2027,서울대학교,불어교육과,학생부종합,지역균형선발,50,1.56
2027,서울대학교,불어교육과,학생부종합,지역균형선발,70,1.56
2027,서울대학교,사회교육과,학생부종합,지역균형선발,50,1.32
2027,서울대학교,사회교육과,학생부종합,지역균형선발,70,1.32
2027,서울대학교,사회복지학과,학생부종합,지역균형선발,50,1.28
2027,서울대학교,사회복지학과,학생부종합,지역균형선발,70,1.3
2027,서울대학교,사회학과,학생부종합,지역균형선발,50,1.08
2027,서울대학교,사회학과,학생부종합,지역균형선발,70,1.22
2027,서울대학교,심리학과,학생부종합,지역균형선발,50,1.28
2027,서울대학교,심리학과,학생부종합,지역균형선발,70,1.29
2027,서울대학교,역사교육과,학생부종합,지역균형선발,50,1.41
2027,서울대학교,역사교육과,학생부종합,지역균형선발,70,1.45
2027,서울대학교,역사학부,학생부종합,지역균형선발,50,1.37
2027,서울대학교,역사학부,학생부종합,지역균형선발,70,1.46
2027,서울대학교,영어교육과,학생부종합,지역균형선발,50,1.26
2027,서울대학교,영어교육과,학생부종합,지역균형선발,70,1.26
2027,서울대학교,자유전공학부,학생부종합,지역균형선발,50,1.17
2027,서울대학교,자유전공학부,학생부종합,지역균형선발,70,1.21
2027,서울대학교,정치외교학부,학생부종합,지역균형선발,50,1.09
2027,서울대학교,정치외교학부,학생부종합,지역균형선발,70,1.15
2027,서울대학교,지리교육과,학생부종합,지역균형선발,50,1.59
2027,서울대학교,지리교육과,학생부종합,지역균형선발,70,1.62
2027,서울대학교,지리학과,학생부종합,지역균형선발,50,1.38
2027,서울대학교,지리학과,학생부종합,지역균형선발,70,1.44
2027,서울대학교,경영대학,학생부종합,일반전형,50,1.81
2027,서울대학교,경영대학,학생부종합,일반전형,70,1.94
2027,서울대학교,경제학부,학생부종합,일반전형,50,1.77
2027,서울대학교,경제학부,학생부종합,일반전형,70,2.11
2027,서울대학교,고고미술사학과,학생부종합,일반전형,50,1.98
2027,서울대학교,고고미술사학과,학생부종합,일반전형,70,2.68
2027,서울대학교,교육학과,학생부종합,일반전형,50,1.88
2027,서울대학교,교육학과,학생부종합,일반전형,70,1.99
2027,서울대학교,국어교육과,학생부종합,일반전형,50,1.77
2027,서울대학교,국어교육과,학생부종합,일반전형,70,1.95
2027,서울대학교,국어국문학과,학생부종합,일반전형,50,2.1
2027,서울대학교,국어국문학과,학생부종합,일반전형,70,2.52
2027,서울대학교,노어노문학과,학생부종합,일반전형,50,1.57
2027,서울대학교,노어노문학과,학생부종합,일반전형,70,2.16
2027,서울대학교,농경제사회학부,학생부종합,일반전형,50,2.33
2027,서울대학교,농경제사회학부,학생부종합,일반전형,70,2.45
2027,서울대학교,독어교육과,학생부종합,일반전형,50,2.43
2027,서울대학교,독어교육과,학생부종합,일반전형,70,2.79
2027,서울대학교,독어독문학과,학생부종합,일반전형,50,2.19
2027,서울대학교,독어독문학과,학생부종합,일반전형,70,2.36
2027,서울대학교,미학과,학생부종합,일반전형,50,2.05
2027,서울대학교,미학과,학생부종합,일반전형,70,2.15
2027,서울대학교,불어교육과,학생부종합,일반전형,50,2.43
2027,서울대학교,불어교육과,학생부종합,일반전형,70,2.62
2027,서울대학교,불어불문학과,학생부종합,일반전형,50,2.29
2027,서울대학교,불어불문학과,학생부종합,일반전형,70,2.37
2027,서울대학교,사회교육과,학생부종합,일반전형,50,1.67
2027,서울대학교,사회교육과,학생부종합,일반전형,70,1.91
2027,서울대학교,사회복지학과,학생부종합,일반전형,50,2.34
2027,서울대학교,사회복지학과,학생부종합,일반전형,70,2.36
2027,서울대학교,사회학과,학생부종합,일반전형,50,1.77
2027,서울대학교,사회학과,학생부종합,일반전형,70,1.93
2027,서울대학교,서어서문학과,학생부종합,일반전형,50,1.77
2027,서울대학교,서어서문학과,학생부종합,일반전형,70,1.9
2027,서울대학교,심리학과,학생부종합,일반전형,50,1.83
2027,서울대학교,심리학과,학생부종합,일반전형,70,2.2
2027,서울대학교,아시아언어문명학부,학생부종합,일반전형,50,1.58
2027,서울대학교,아시아언어문명학부,학생부종합,일반전형,70,2.09
2027,서울대학교,언론정보학과,학생부종합,일반전형,50,1.5
2027,서울대학교,언론정보학과,학생부종합,일반전형,70,1.67
2027,서울대학교,언어학과,학생부종합,일반전형,50,1.57
2027,서울대학교,언어학과,학생부종합,일반전형,70,1.98
2027,서울대학교,역사교육과,학생부종합,일반전형,50,1.64
2027,서울대학교,역사교육과,학생부종합,일반전형,70,1.67
2027,서울대학교,역사학부,학생부종합,일반전형,50,1.47
2027,서울대학교,역사학부,학생부종합,일반전형,70,2.38
2027,서울대학교,영어교육과,학생부종합,일반전형,50,1.78
2027,서울대학교,영어교육과,학생부종합,일반전형,70,2.34
2027,서울대학교,영어영문학과,학생부종합,일반전형,50,1.9
2027,서울대학교,영어영문학과,학생부종합,일반전형,70,2.1
2027,서울대학교,윤리교육과,학생부종합,일반전형,50,1.69
2027,서울대학교,윤리교육과,학생부종합,일반전형,70,1.73
2027,서울대학교,인류학과,학생부종합,일반전형,50,1.82
2027,서울대학교,인류학과,학생부종합,일반전형,70,2.37
2027,서울대학교,자유전공학부,학생부종합,일반전형,50,1.9
2027,서울대학교,자유전공학부,학생부종합,일반전형,70,2.19
2027,서울대학교,정치외교학부,학생부종합,일반전형,50,1.81
2027,서울대학교,정치외교학부,학생부종합,일반전형,70,1.98
2027,서울대학교,종교학과,학생부종합,일반전형,50,2.37
2027,서울대학교,종교학과,학생부종합,일반전형,70,2.49
2027,서울대학교,중어중문학과,학생부종합,일반전형,50,2.12
2027,서울대학교,중어중문학과,학생부종합,일반전형,70,2.36
2027,서울대학교,지리교육과,학생부종합,일반전형,50,1.91
2027,서울대학교,지리교육과,학생부종합,일반전형,70,2.44
2027,서울대학교,지리학과,학생부종합,일반전형,50,2
2027,서울대학교,지리학과,학생부종합,일반전형,70,2.34
2027,서울대학교,철학과,학생부종합,일반전형,50,1.85
2027,서울대학교,철학과,학생부종합,일반전형,70,2.36
2027,서울대학교,간호대학,학생부종합,지역균형선발,50,1.35
2027,서울대학교,간호대학,학생부종합,지역균형선발,70,1.35
2027,서울대학교,건축학과,학생부종합,지역균형선발,50,1.24
2027,서울대학교,건축학과,학생부종합,지역균형선발,70,1.34
2027,서울대학교,기계공학부,학생부종합,지역균형선발,50,1.17
2027,서울대학교,기계공학부,학생부종합,지역균형선발,70,1.28
2027,서울대학교,산림과학부,학생부종합,지역균형선발,50,1.32
2027,서울대학교,산림과학부,학생부종합,지역균형선발,70,1.44
2027,서울대학교,산업공학과,학생부종합,지역균형선발,50,1.21
2027,서울대학교,산업공학과,학생부종합,지역균형선발,70,1.21
2027,서울대학교,생명과학부,학생부종합,지역균형선발,50,1.17
2027,서울대학교,생명과학부,학생부종합,지역균형선발,70,1.23
2027,서울대학교,수리과학부,학생부종합,지역균형선발,50,1.15
2027,서울대학교,수리과학부,학생부종합,지역균형선발,70,1.2
2027,서울대학교,수의예과,학생부종합,지역균형선발,50,1.11
2027,서울대학교,수의예과,학생부종합,지역균형선발,70,1.15
2027,서울대학교,수학교육과,학생부종합,지역균형선발,50,1.05
2027,서울대학교,수학교육과,학생부종합,지역균형선발,70,1.05
2027,서울대학교,식품영양학과,학생부종합,지역균형선발,50,1.25
2027,서울대학교,식품영양학과,학생부종합,지역균형선발,70,1.25
2027,서울대학교,에너지자원공학과,학생부종합,지역균형선발,50,1.33
2027,서울대학교,에너지자원공학과,학생부종합,지역균형선발,70,1.48
2027,서울대학교,원자핵공학과,학생부종합,지역균형선발,50,1.24
2027,서울대학교,원자핵공학과,학생부종합,지역균형선발,70,1.3
2027,서울대학교,의류학과,학생부종합,지역균형선발,50,1.39
2027,서울대학교,의류학과,학생부종합,지역균형선발,70,1.44
2027,서울대학교,재료공학부,학생부종합,지역균형선발,50,1.16
2027,서울대학교,재료공학부,학생부종합,지역균형선발,70,1.24
2027,서울대학교,조선해양공학과,학생부종합,지역균형선발,50,1.4
2027,서울대학교,조선해양공학과,학생부종합,지역균형선발,70,1.4
2027,서울대학교,지구환경과학부,학생부종합,지역균형선발,50,1.42
2027,서울대학교,지구환경과학부,학생부종합,지역균형선발,70,1.46
2027,서울대학교,첨단융합학부,학생부종합,지역균형선발,50,1.16
2027,서울대학교,첨단융합학부,학생부종합,지역균형선발,70,1.18
2027,서울대학교,컴퓨터공학부,학생부종합,지역균형선발,50,1.05
2027,서울대학교,컴퓨터공학부,학생부종합,지역균형선발,70,1.1
2027,서울대학교,통계학과,학생부종합,지역균형선발,50,1.21
2027,서울대학교,통계학과,학생부종합,지역균형선발,70,1.21
2027,서울대학교,항공우주공학과,학생부종합,지역균형선발,50,1.1
2027,서울대학교,항공우주공학과,학생부종합,지역균형선발,70,1.1
2027,서울대학교,화학교육과,학생부종합,지역균형선발,50,1.25
2027,서울대학교,화학교육과,학생부종합,지역균형선발,70,1.43
2027,서울대학교,화학부,학생부종합,지역균형선발,50,1.21
2027,서울대학교,화학부,학생부종합,지역균형선발,70,1.23
2027,서울대학교,화학생물공학부,학생부종합,지역균형선발,50,1.11
2027,서울대학교,화학생물공학부,학생부종합,지역균형선발,70,1.25
2027,서울대학교,간호대학,학생부종합,일반전형,50,1.79
2027,서울대학교,간호대학,학생부종합,일반전형,70,2.01
2027,서울대학교,건축학과,학생부종합,일반전형,50,1.85
2027,서울대학교,건축학과,학생부종합,일반전형,70,2.69
2027,서울대학교,기계공학부,학생부종합,일반전형,50,2.04
2027,서울대학교,기계공학부,학생부종합,일반전형,70,2.26
2027,서울대학교,물리교육과,학생부종합,일반전형,50,1.65
2027,서울대학교,물리교육과,학생부종합,일반전형,70,1.7
2027,서울대학교,산림과학부,학생부종합,일반전형,50,1.8
2027,서울대학교,산림과학부,학생부종합,일반전형,70,1.99
2027,서울대학교,산업공학과,학생부종합,일반전형,50,2.08
2027,서울대학교,산업공학과,학생부종합,일반전형,70,2.14
2027,서울대학교,생명과학부,학생부종합,일반전형,50,1.98
2027,서울대학교,생명과학부,학생부종합,일반전형,70,2.06
2027,서울대학교,생물교육과,학생부종합,일반전형,50,1.76
2027,서울대학교,생물교육과,학생부종합,일반전형,70,2.1
2027,서울대학교,수의예과,학생부종합,일반전형,50,1.46
2027,서울대학교,수의예과,학생부종합,일반전형,70,1.68
2027,서울대학교,수학교육과,학생부종합,일반전형,50,1.52
2027,서울대학교,수학교육과,학생부종합,일반전형,70,1.59
2027,서울대학교,식물생산과학부,학생부종합,일반전형,50,2.13
2027,서울대학교,식물생산과학부,학생부종합,일반전형,70,2.6
2027,서울대학교,식품영양학과,학생부종합,일반전형,50,1.64
2027,서울대학교,식품영양학과,학생부종합,일반전형,70,1.75
2027,서울대학교,원자핵공학과,학생부종합,일반전형,50,2.4
2027,서울대학교,원자핵공학과,학생부종합,일반전형,70,2.51
2027,서울대학교,응용생물화학부,학생부종합,일반전형,50,2.29
2027,서울대학교,응용생물화학부,학생부종합,일반전형,70,2.71
2027,서울대학교,의류학과,학생부종합,일반전형,50,2.03
2027,서울대학교,의류학과,학생부종합,일반전형,70,2.23
2027,서울대학교,재료공학부,학생부종합,일반전형,50,1.95
2027,서울대학교,재료공학부,학생부종합,일반전형,70,2.21
2027,서울대학교,조선해양공학과,학생부종합,일반전형,50,2.15
2027,서울대학교,조선해양공학과,학생부종합,일반전형,70,2.82
2027,서울대학교,지구과학교육과,학생부종합,일반전형,50,2.01
2027,서울대학교,지구과학교육과,학생부종합,일반전형,70,2.36
2027,서울대학교,지구환경과학부,학생부종합,일반전형,50,2.26
2027,서울대학교,지구환경과학부,학생부종합,일반전형,70,3.36
2027,서울대학교,첨단융합학부,학생부종합,일반전형,50,1.64
2027,서울대학교,첨단융합학부,학생부종합,일반전형,70,1.91
2027,서울대학교,컴퓨터공학부,학생부종합,일반전형,50,1.3
2027,서울대학교,컴퓨터공학부,학생부종합,일반전형,70,1.32
2027,서울대학교,항공우주공학과,학생부종합,일반전형,50,2.51
2027,서울대학교,항공우주공학과,학생부종합,일반전형,70,2.72
2027,서울대학교,화학교육과,학생부종합,일반전형,50,2.12
2027,서울대학교,화학교육과,학생부종합,일반전형,70,2.18
2027,서울대학교,화학생물공학부,학생부종합,일반전형,50,1.69
2027,서울대학교,화학생물공학부,학생부종합,일반전형,70,1.82
2027,연세대학교,경영학과,학생부교과,추천형,50,1.24
2027,연세대학교,경영학과,학생부교과,추천형,70,1.28
2027,연세대학교,경제학부,학생부교과,추천형,50,1.24
2027,연세대학교,경제학부,학생부교과,추천형,70,1.26
2027,연세대학교,교육학부,학생부교과,추천형,50,1.61
2027,연세대학교,교육학부,학생부교과,추천형,70,1.62
2027,연세대학교,국어국문학과,학생부교과,추천형,50,1.27
2027,연세대학교,국어국문학과,학생부교과,추천형,70,1.35
2027,연세대학교,노어노문학과,학생부교과,추천형,50,1.52
2027,연세대학교,노어노문학과,학생부교과,추천형,70,1.56
2027,연세대학교,독어독문학과,학생부교과,추천형,50,1.47
2027,연세대학교,독어독문학과,학생부교과,추천형,70,1.52
2027,연세대학교,문헌정보학과,학생부교과,추천형,50,1.33
2027,연세대학교,문헌정보학과,학생부교과,추천형,70,1.46
2027,연세대학교,문화인류학과,학생부교과,추천형,50,1.27
2027,연세대학교,문화인류학과,학생부교과,추천형,70,1.27
2027,연세대학교,불어불문학과,학생부교과,추천형,50,1.46
2027,연세대학교,불어불문학과,학생부교과,추천형,70,1.49
2027,연세대학교,사학과,학생부교과,추천형,50,1.38
2027,연세대학교,사학과,학생부교과,추천형,70,1.43
2027,연세대학교,사회복지학과,학생부교과,추천형,50,1.55
2027,연세대학교,사회복지학과,학생부교과,추천형,70,1.55
2027,연세대학교,사회학과,학생부교과,추천형,50,1.21
2027,연세대학교,사회학과,학생부교과,추천형,70,1.26
2027,연세대학교,신학과,학생부교과,추천형,50,1.57
2027,연세대학교,신학과,학생부교과,추천형,70,1.64
2027,연세대학교,심리학과,학생부교과,추천형,50,1.35
2027,연세대학교,심리학과,학생부교과,추천형,70,1.35
2027,연세대학교,언론홍보영상학부,학생부교과,추천형,50,1.38
2027,연세대학교,언론홍보영상학부,학생부교과,추천형,70,1.5
2027,연세대학교,영어영문학과,학생부교과,추천형,50,1.32
2027,연세대학교,영어영문학과,학생부교과,추천형,70,1.35
2027,연세대학교,응용통계학과,학생부교과,추천형,50,1.28
2027,연세대학교,응용통계학과,학생부교과,추천형,70,1.31
2027,연세대학교,정치외교학과,학생부교과,추천형,50,1.15
2027,연세대학교,정치외교학과,학생부교과,추천형,70,1.2
2027,연세대학교,중어중문학과,학생부교과,추천형,50,1.48
2027,연세대학교,중어중문학과,학생부교과,추천형,70,1.48
2027,연세대학교,철학과,학생부교과,추천형,50,1.38
2027,연세대학교,철학과,학생부교과,추천형,70,1.4
2027,연세대학교,행정학과,학생부교과,추천형,50,1.38
2027,연세대학교,행정학과,학생부교과,추천형,70,1.44
2027,연세대학교,경영학과,학생부종합,활동우수형,50,1.62
2027,연세대학교,경영학과,학생부종합,활동우수형,70,1.78
2027,연세대학교,경제학부,학생부종합,활동우수형,50,1.8
2027,연세대학교,경제학부,학생부종합,활동우수형,70,2.15
2027,연세대학교,교육학부,학생부종합,활동우수형,50,1.86
2027,연세대학교,교육학부,학생부종합,활동우수형,70,2.76
2027,연세대학교,국어국문학과,학생부종합,활동우수형,50,2.01
2027,연세대학교,국어국문학과,학생부종합,활동우수형,70,2.24
2027,연세대학교,노어노문학과,학생부종합,활동우수형,50,3.06
2027,연세대학교,노어노문학과,학생부종합,활동우수형,70,3.31
2027,연세대학교,독어독문학과,학생부종합,활동우수형,50,2.29
2027,연세대학교,독어독문학과,학생부종합,활동우수형,70,2.29
2027,연세대학교,문헌정보학과,학생부종합,활동우수형,50,2.56
2027,연세대학교,문헌정보학과,학생부종합,활동우수형,70,2.71
2027,연세대학교,문화인류학과,학생부종합,활동우수형,50,2.27
2027,연세대학교,문화인류학과,학생부종합,활동우수형,70,2.27
2027,연세대학교,불어불문학과,학생부종합,활동우수형,50,2.59
2027,연세대학교,불어불문학과,학생부종합,활동우수형,70,2.72
2027,연세대학교,사학과,학생부종합,활동우수형,50,1.84
2027,연세대학교,사학과,학생부종합,활동우수형,70,2.04
2027,연세대학교,사회복지학과,학생부종합,활동우수형,50,1.76
2027,연세대학교,사회복지학과,학생부종합,활동우수형,70,1.86
2027,연세대학교,사회학과,학생부종합,활동우수형,50,1.76
2027,연세대학교,사회학과,학생부종합,활동우수형,70,1.92
2027,연세대학교,신학과,학생부종합,활동우수형,50,2.12
2027,연세대학교,신학과,학생부종합,활동우수형,70,2.8
2027,연세대학교,심리학과,학생부종합,활동우수형,50,1.56
2027,연세대학교,심리학과,학생부종합,활동우수형,70,1.56
2027,연세대학교,언론홍보영상학부,학생부종합,활동우수형,50,1.66
2027,연세대학교,언론홍보영상학부,학생부종합,활동우수형,70,1.73
2027,연세대학교,영어영문학과,학생부종합,활동우수형,50,1.98
2027,연세대학교,영어영문학과,학생부종합,활동우수형,70,2.14
2027,연세대학교,응용통계학과,학생부종합,활동우수형,50,1.74
2027,연세대학교,응용통계학과,학생부종합,활동우수형,70,2.03
2027,연세대학교,정치외교학과,학생부종합,활동우수형,50,1.7
2027,연세대학교,정치외교학과,학생부종합,활동우수형,70,2.04
2027,연세대학교,중어중문학과,학생부종합,활동우수형,50,2.97
2027,연세대학교,중어중문학과,학생부종합,활동우수형,70,3
2027,연세대학교,철학과,학생부종합,활동우수형,50,2.01
2027,연세대학교,철학과,학생부종합,활동우수형,70,2.38
2027,연세대학교,행정학과,학생부종합,활동우수형,50,1.66
2027,연세대학교,행정학과,학생부종합,활동우수형,70,1.77
2027,연세대학교,아시아학전공,학생부종합,국제형,50,2.32
2027,연세대학교,아시아학전공,학생부종합,국제형,70,2.76
2027,연세대학교,의예과,학생부교과,추천형,50,1.12
2027,연세대학교,의예과,학생부교과,추천형,70,1.16
2027,연세대학교,약학과,학생부교과,추천형,50,1.78
2027,연세대학교,약학과,학생부교과,추천형,70,1.78
2027,연세대학교,치의예과,학생부교과,추천형,50,1.05
2027,연세대학교,치의예과,학생부교과,추천형,70,1.06
2027,연세대학교,간호학과,학생부교과,추천형,50,2.02
2027,연세대학교,간호학과,학생부교과,추천형,70,2.02
2027,연세대학교,건축공학과,학생부교과,추천형,50,1.3
2027,연세대학교,건축공학과,학생부교과,추천형,70,1.32
2027,연세대학교,기계공학부,학생부교과,추천형,50,1.27
2027,연세대학교,기계공학부,학생부교과,추천형,70,1.3
2027,연세대학교,대기과학과,학생부교과,추천형,50,1.29
2027,연세대학교,대기과학과,학생부교과,추천형,70,1.35
2027,연세대학교,도시공학과,학생부교과,추천형,50,1.33
2027,연세대학교,도시공학과,학생부교과,추천형,70,1.33
2027,연세대학교,디스플레이융합공학과,학생부교과,추천형,50,1.18
2027,연세대학교,디스플레이융합공학과,학생부교과,추천형,70,1.27
2027,연세대학교,물리학과,학생부교과,추천형,50,1.12
2027,연세대학교,물리학과,학생부교과,추천형,70,1.12
2027,연세대학교,산업공학과,학생부교과,추천형,50,1.25
2027,연세대학교,산업공학과,학생부교과,추천형,70,1.25
2027,연세대학교,생명공학과,학생부교과,추천형,50,1.15
2027,연세대학교,생명공학과,학생부교과,추천형,70,1.16
2027,연세대학교,생화학과,학생부교과,추천형,50,1.14
2027,연세대학교,생화학과,학생부교과,추천형,70,1.14
2027,연세대학교,수학과,학생부교과,추천형,50,1.25
2027,연세대학교,수학과,학생부교과,추천형,70,1.26
2027,연세대학교,시스템반도체공학과,학생부교과,추천형,50,1.09
2027,연세대학교,시스템반도체공학과,학생부교과,추천형,70,1.14
2027,연세대학교,시스템생물학과,학생부교과,추천형,50,1.24
2027,연세대학교,시스템생물학과,학생부교과,추천형,70,1.24
2027,연세대학교,신소재공학부,학생부교과,추천형,50,1.2
2027,연세대학교,신소재공학부,학생부교과,추천형,70,1.22
2027,연세대학교,식품영양학과,학생부교과,추천형,50,1.29
2027,연세대학교,식품영양학과,학생부교과,추천형,70,1.29
2027,연세대학교,실내건축학과,학생부교과,추천형,50,1.47
2027,연세대학교,실내건축학과,학생부교과,추천형,70,1.48
2027,연세대학교,의류환경학과,학생부교과,추천형,50,1.18
2027,연세대학교,의류환경학과,학생부교과,추천형,70,1.24
2027,연세대학교,전기전자공학부,학생부교과,추천형,50,1.19
2027,연세대학교,전기전자공학부,학생부교과,추천형,70,1.21
2027,연세대학교,지구시스템과학과,학생부교과,추천형,50,1.32
2027,연세대학교,지구시스템과학과,학생부교과,추천형,70,1.32
2027,연세대학교,천문우주학과,학생부교과,추천형,50,1.11
2027,연세대학교,천문우주학과,학생부교과,추천형,70,1.11
2027,연세대학교,진리자유학부(자연),학생부교과,추천형,50,1.14
2027,연세대학교,진리자유학부(자연),학생부교과,추천형,70,1.21
2027,연세대학교,통합디자인학과,학생부교과,추천형,50,1.24
2027,연세대학교,통합디자인학과,학생부교과,추천형,70,1.42
2027,연세대학교,화공생명공학부,학생부교과,추천형,50,1.12
2027,연세대학교,화공생명공학부,학생부교과,추천형,70,1.16
2027,연세대학교,화학과,학생부교과,추천형,50,1.29
2027,연세대학교,화학과,학생부교과,추천형,70,1.29
2027,연세대학교,치의예과,학생부종합,활동우수형,50,1.21
2027,연세대학교,치의예과,학생부종합,활동우수형,70,1.26
2027,연세대학교,약학과,학생부종합,활동우수형,50,1.37
2027,연세대학교,약학과,학생부종합,활동우수형,70,1.37
2027,연세대학교,건축공학과,학생부종합,활동우수형,50,1.71
2027,연세대학교,건축공학과,학생부종합,활동우수형,70,1.76
2027,연세대학교,기계공학부,학생부종합,활동우수형,50,1.48
2027,연세대학교,기계공학부,학생부종합,활동우수형,70,1.68
2027,연세대학교,대기과학과,학생부종합,활동우수형,50,2.14
2027,연세대학교,대기과학과,학생부종합,활동우수형,70,2.42
2027,연세대학교,도시공학과,학생부종합,활동우수형,50,1.77
2027,연세대학교,도시공학과,학생부종합,활동우수형,70,2.18
2027,연세대학교,디스플레이융합공학과,학생부종합,활동우수형,50,2.02
2027,연세대학교,디스플레이융합공학과,학생부종합,활동우수형,70,2.48
2027,연세대학교,물리학과,학생부종합,활동우수형,50,1.46
2027,연세대학교,물리학과,학생부종합,활동우수형,70,1.58
2027,연세대학교,산업공학과,학생부종합,활동우수형,50,1.35
2027,연세대학교,산업공학과,학생부종합,활동우수형,70,1.44
2027,연세대학교,생명공학과,학생부종합,활동우수형,50,1.41
2027,연세대학교,생명공학과,학생부종합,활동우수형,70,1.45
2027,연세대학교,생명과학부,학생부종합,활동우수형,50,1.5
2027,연세대학교,생명과학부,학생부종합,활동우수형,70,1.72
2027,연세대학교,생화학과,학생부종합,활동우수형,50,1.38
2027,연세대학교,생화학과,학생부종합,활동우수형,70,1.38
2027,연세대학교,수학과,학생부종합,활동우수형,50,1.62
2027,연세대학교,수학과,학생부종합,활동우수형,70,1.63
2027,연세대학교,시스템반도체공학과,학생부종합,활동우수형,50,1.67
2027,연세대학교,시스템반도체공학과,학생부종합,활동우수형,70,1.79
2027,연세대학교,시스템생물학과,학생부종합,활동우수형,50,1.44
2027,연세대학교,시스템생물학과,학생부종합,활동우수형,70,1.46
2027,연세대학교,식품영양학과,학생부종합,활동우수형,50,1.51
2027,연세대학교,식품영양학과,학생부종합,활동우수형,70,1.58
2027,연세대학교,실내건축학과,학생부종합,활동우수형,50,1.96
2027,연세대학교,실내건축학과,학생부종합,활동우수형,70,2.11
2027,연세대학교,의류환경학과,학생부종합,활동우수형,50,1.82
2027,연세대학교,의류환경학과,학생부종합,활동우수형,70,1.87
2027,연세대학교,통합디자인학과,학생부종합,활동우수형,50,1.78
2027,연세대학교,통합디자인학과,학생부종합,활동우수형,70,2.03
2027,연세대학교,신소재공학부,학생부종합,활동우수형,50,1.48
2027,연세대학교,신소재공학부,학생부종합,활동우수형,70,1.53
2027,연세대학교,전기전자공학부,학생부종합,활동우수형,50,1.52
2027,연세대학교,전기전자공학부,학생부종합,활동우수형,70,1.57
2027,연세대학교,지구시스템과학과,학생부종합,활동우수형,50,1.84
2027,연세대학교,지구시스템과학과,학생부종합,활동우수형,70,1.92
2027,연세대학교,천문우주학과,학생부종합,활동우수형,50,1.48
2027,연세대학교,천문우주학과,학생부종합,활동우수형,70,1.48
2027,연세대학교,진리자유학부(자연),학생부종합,활동우수형,50,1.52
2027,연세대학교,진리자유학부(자연),학생부종합,활동우수형,70,1.57
2027,연세대학교,화공생명공학부,학생부종합,활동우수형,50,1.41
2027,연세대학교,화공생명공학부,학생부종합,활동우수형,70,1.5
2027,연세대학교,화학과,학생부종합,활동우수형,50,1.6
2027,연세대학교,화학과,학생부종합,활동우수형,70,1.68
2027,고려대학교,경영대학,학생부교과,학교추천,50,1.34
2027,고려대학교,경영대학,학생부교과,학교추천,70,1.48
2027,고려대학교,경제학과,학생부교과,학교추천,50,1.35
2027,고려대학교,경제학과,학생부교과,학교추천,70,1.38
2027,고려대학교,교육학과,학생부교과,학교추천,50,1.55
2027,고려대학교,교육학과,학생부교과,학교추천,70,1.62
2027,고려대학교,국어교육과,학생부교과,학교추천,50,1.41
2027,고려대학교,국어교육과,학생부교과,학교추천,70,1.44
2027,고려대학교,국어국문학과,학생부교과,학교추천,50,1.36
2027,고려대학교,국어국문학과,학생부교과,학교추천,70,1.44
2027,고려대학교,국제학부,학생부교과,학교추천,50,1.4
2027,고려대학교,국제학부,학생부교과,학교추천,70,1.42
2027,고려대학교,노어노문학과,학생부교과,학교추천,50,1.53
2027,고려대학교,노어노문학과,학생부교과,학교추천,70,1.56
2027,고려대학교,독어독문학과,학생부교과,학교추천,50,1.53
2027,고려대학교,독어독문학과,학생부교과,학교추천,70,1.54
2027,고려대학교,미디어학부,학생부교과,학교추천,50,1.27
2027,고려대학교,미디어학부,학생부교과,학교추천,70,1.28
2027,고려대학교,보건정책관리학부,학생부교과,학교추천,50,1.39
2027,고려대학교,보건정책관리학부,학생부교과,학교추천,70,1.42
2027,고려대학교,불어불문학과,학생부교과,학교추천,50,1.46
2027,고려대학교,불어불문학과,학생부교과,학교추천,70,1.47
2027,고려대학교,사학과,학생부교과,학교추천,50,1.51
2027,고려대학교,사학과,학생부교과,학교추천,70,1.53
2027,고려대학교,사회학과,학생부교과,학교추천,50,1.34
2027,고려대학교,사회학과,학생부교과,학교추천,70,1.35
2027,고려대학교,서어서문학과,학생부교과,학교추천,50,1.46
2027,고려대학교,서어서문학과,학생부교과,학교추천,70,1.49
2027,고려대학교,식품자원경제학과,학생부교과,학교추천,50,1.43
2027,고려대학교,식품자원경제학과,학생부교과,학교추천,70,1.45
2027,고려대학교,심리학부,학생부교과,학교추천,50,1.4
2027,고려대학교,심리학부,학생부교과,학교추천,70,1.42
2027,고려대학교,언어학과,학생부교과,학교추천,50,1.51
2027,고려대학교,언어학과,학생부교과,학교추천,70,1.54
2027,고려대학교,역사교육과,학생부교과,학교추천,50,1.44
2027,고려대학교,역사교육과,학생부교과,학교추천,70,1.46
2027,고려대학교,영어교육과,학생부교과,학교추천,50,1.35
2027,고려대학교,영어교육과,학생부교과,학교추천,70,1.52
